Mine,Latitude,Longitude,Date,Temperature_C,Wind_Speed_m_s,Relative_Humidity_percent,Precipitation_mm,Soil_Moisture_0_7cm,Soil_Moisture_7_28cm,Soil_Moisture_28_100cm,Soil_Moisture_0_100cm
Chikla,21.54306,79.75389,2025-05-17,34.2,1.5,45.61,5.09,0.289,0.266,0.35,0.328
Chikla,21.54306,79.75389,2025-05-18,33.18,1.23,52.48,7.87,0.288,0.266,0.375,0.346
Chikla,21.54306,79.75389,2025-05-19,33.6,2.0,51.82,0.0,0.278,0.267,0.381,0.35
Chikla,21.54306,79.75389,2025-05-20,35.02,1.48,44.86,0.13,0.28,0.268,0.37,0.342
Chikla,21.54306,79.75389,2025-05-21,33.51,1.63,50.14,13.63,0.286,0.268,0.366,0.34
Chikla,21.54306,79.75389,2025-05-22,31.52,1.82,58.33,0.12,0.311,0.268,0.363,0.339
Chikla,21.54306,79.75389,2025-05-23,30.92,1.67,57.54,0.1,0.314,0.267,0.362,0.339
Chikla,21.54306,79.75389,2025-05-24,28.45,1.68,71.32,2.87,0.324,0.265,0.371,0.345
Chikla,21.54306,79.75389,2025-05-25,27.5,2.36,76.7,6.35,0.423,0.296,0.377,0.363
Chikla,21.54306,79.75389,2025-05-26,30.46,1.52,64.95,1.16,0.417,0.314,0.375,0.365
Chikla,21.54306,79.75389,2025-05-27,31.63,1.43,61.72,3.44,0.394,0.309,0.369,0.358
Chikla,21.54306,79.75389,2025-05-28,31.31,1.72,65.09,7.19,0.439,0.339,0.373,0.371
Chikla,21.54306,79.75389,2025-05-29,31.26,2.02,65.45,10.66,0.439,0.363,0.385,0.385
Chikla,21.54306,79.75389,2025-05-30,32.38,2.65,61.07,0.61,0.433,0.37,0.385,0.385
Chikla,21.54306,79.75389,2025-05-31,30.59,2.46,62.26,2.19,0.431,0.388,0.383,0.387
Chikla,21.54306,79.75389,2025-06-01,32.0,4.1,48.12,0.0,0.417,0.399,0.384,0.389
Chikla,21.54306,79.75389,2025-06-02,30.42,3.37,60.92,2.31,0.399,0.396,0.376,0.382
Chikla,21.54306,79.75389,2025-06-03,31.09,3.44,53.65,0.05,0.374,0.385,0.368,0.372
Chikla,21.54306,79.75389,2025-06-04,30.74,1.68,55.53,0.67,0.353,0.374,0.352,0.357
Chikla,21.54306,79.75389,2025-06-05,31.97,1.59,47.97,1.59,0.347,0.363,0.333,0.34
Chikla,21.54306,79.75389,2025-06-06,33.07,1.48,40.96,0.0,0.328,0.356,0.327,0.333
Chikla,21.54306,79.75389,2025-06-07,33.52,2.08,41.58,0.0,0.314,0.349,0.319,0.325
Chikla,21.54306,79.75389,2025-06-08,34.93,2.87,40.35,0.15,0.305,0.348,0.315,0.322
Chikla,21.54306,79.75389,2025-06-09,35.75,2.39,38.46,0.01,0.293,0.345,0.315,0.32
Chikla,21.54306,79.75389,2025-06-10,36.24,3.19,35.24,0.28,0.296,0.348,0.324,0.327
Chikla,21.54306,79.75389,2025-06-11,32.3,3.01,53.31,5.12,0.32,0.358,0.339,0.342
Chikla,21.54306,79.75389,2025-06-12,32.45,3.04,53.32,0.62,0.313,0.358,0.339,0.341
Chikla,21.54306,79.75389,2025-06-13,32.83,2.41,54.85,0.3,0.298,0.348,0.328,0.33
Chikla,21.54306,79.75389,2025-06-14,32.74,2.49,55.52,2.81,0.278,0.346,0.327,0.327
Chikla,21.54306,79.75389,2025-06-15,31.94,2.4,60.28,9.33,0.285,0.355,0.333,0.334
Chikla,21.54306,79.75389,2025-06-16,30.07,3.19,68.64,5.78,0.32,0.363,0.34,0.343
Chikla,21.54306,79.75389,2025-06-17,29.3,2.87,69.5,4.58,0.36,0.362,0.344,0.349
Chikla,21.54306,79.75389,2025-06-18,30.66,3.38,60.83,0.38,0.36,0.353,0.34,0.344
Chikla,21.54306,79.75389,2025-06-19,27.98,4.2,77.12,5.91,0.332,0.344,0.324,0.329
Chikla,21.54306,79.75389,2025-06-20,27.57,3.71,78.0,7.78,0.385,0.347,0.319,0.329
Chikla,21.54306,79.75389,2025-06-21,29.24,3.28,69.33,5.28,0.43,0.364,0.329,0.343
Chikla,21.54306,79.75389,2025-06-22,28.71,3.55,68.95,3.43,0.43,0.364,0.322,0.339
Chikla,21.54306,79.75389,2025-06-23,27.88,4.16,72.6,8.4,0.47,0.394,0.324,0.349
Chikla,21.54306,79.75389,2025-06-24,28.04,3.46,78.58,19.22,0.503,0.474,0.331,0.373
Chikla,21.54306,79.75389,2025-06-25,27.12,1.69,83.6,20.65,0.504,0.502,0.364,0.403
Chikla,21.54306,79.75389,2025-06-26,27.93,1.87,79.13,4.48,0.506,0.501,0.381,0.415
Chikla,21.54306,79.75389,2025-06-27,27.88,3.59,77.62,15.72,0.504,0.501,0.393,0.423
Chikla,21.54306,79.75389,2025-06-28,26.95,2.87,81.27,18.87,0.494,0.498,0.404,0.43
Chikla,21.54306,79.75389,2025-06-29,25.84,3.75,83.56,16.88,0.503,0.494,0.409,0.434
Chikla,21.54306,79.75389,2025-06-30,25.61,5.18,88.23,27.65,0.507,0.513,0.431,0.453
Chikla,21.54306,79.75389,2025-07-01,26.27,3.23,88.77,41.54,0.511,0.515,0.462,0.476
Chikla,21.54306,79.75389,2025-07-02,25.4,3.71,87.72,7.56,0.495,0.504,0.471,0.48
Chikla,21.54306,79.75389,2025-07-03,26.28,3.08,87.97,8.36,0.49,0.495,0.472,0.478
Chikla,21.54306,79.75389,2025-07-04,26.21,4.07,87.22,11.12,0.505,0.513,0.488,0.494
Chikla,21.54306,79.75389,2025-07-05,25.88,4.63,89.32,11.47,0.492,0.502,0.5,0.5
Chikla,21.54306,79.75389,2025-07-06,26.0,3.75,90.49,41.8,0.502,0.508,0.504,0.505
Chikla,21.54306,79.75389,2025-07-07,25.65,4.38,93.38,84.84,0.511,0.511,0.518,0.516
Chikla,21.54306,79.75389,2025-07-08,25.35,4.32,94.01,88.81,0.51,0.507,0.517,0.514
Chikla,21.54306,79.75389,2025-07-09,26.06,3.13,90.99,8.37,0.507,0.509,0.518,0.515
Chikla,21.54306,79.75389,2025-07-10,26.61,2.85,88.32,3.59,0.496,0.5,0.514,0.51
Chikla,21.54306,79.75389,2025-07-11,26.41,2.99,87.22,2.59,0.499,0.507,0.513,0.511
Chikla,21.54306,79.75389,2025-07-12,26.93,2.74,86.55,5.63,0.484,0.491,0.51,0.505
Chikla,21.54306,79.75389,2025-07-13,26.76,3.11,87.27,5.07,0.473,0.478,0.506,0.498
Chikla,21.54306,79.75389,2025-07-14,26.6,2.5,86.92,3.1,0.482,0.481,0.503,0.497
Chikla,21.54306,79.75389,2025-07-15,26.54,1.55,88.54,14.86,0.475,0.479,0.5,0.494
Chikla,21.54306,79.75389,2025-07-16,27.52,1.35,85.49,5.11,0.496,0.497,0.499,0.498
Chikla,21.54306,79.75389,2025-07-17,26.67,1.07,83.82,12.52,0.497,0.504,0.5,0.5
Chikla,21.54306,79.75389,2025-07-18,27.19,1.13,85.43,2.47,0.485,0.495,0.498,0.496
Chikla,21.54306,79.75389,2025-07-19,27.35,1.04,84.23,4.26,0.475,0.492,0.496,0.493
Chikla,21.54306,79.75389,2025-07-20,27.62,1.36,82.01,6.21,0.469,0.479,0.492,0.488
Chikla,21.54306,79.75389,2025-07-21,28.1,0.74,82.77,10.82,0.482,0.487,0.489,0.488
Chikla,21.54306,79.75389,2025-07-22,27.5,1.69,87.98,7.72,0.498,0.507,0.491,0.495
Chikla,21.54306,79.75389,2025-07-23,26.74,2.58,92.64,41.48,0.505,0.512,0.501,0.504
Chikla,21.54306,79.75389,2025-07-24,26.34,3.17,92.17,27.79,0.513,0.506,0.516,0.514
Chikla,21.54306,79.75389,2025-07-25,26.2,3.39,94.36,55.69,0.51,0.506,0.518,0.515
Chikla,21.54306,79.75389,2025-07-26,25.87,4.2,94.24,22.32,0.513,0.513,0.487,0.494
Chikla,21.54306,79.75389,2025-07-27,25.83,4.85,90.1,4.9,0.494,0.502,0.477,0.483
Chikla,21.54306,79.75389,2025-07-28,25.14,4.86,92.08,2.39,0.493,0.493,0.471,0.477
Chikla,21.54306,79.75389,2025-07-29,24.71,6.5,92.6,6.55,0.504,0.511,0.472,0.482
Chikla,21.54306,79.75389,2025-07-30,25.15,4.08,92.87,2.14,0.485,0.496,0.472,0.478
Chikla,21.54306,79.75389,2025-07-31,25.88,2.69,87.4,1.84,0.485,0.488,0.467,0.473
Chikla,21.54306,79.75389,2025-08-01,26.35,2.0,85.93,3.46,0.479,0.483,0.461,0.467
Chikla,21.54306,79.75389,2025-08-02,26.94,1.94,85.62,1.63,0.464,0.473,0.455,0.46
Chikla,21.54306,79.75389,2025-08-03,27.35,1.64,84.07,1.64,0.45,0.462,0.45,0.452
Chikla,21.54306,79.75389,2025-08-04,27.87,1.15,82.43,1.11,0.44,0.452,0.44,0.442
Chikla,21.54306,79.75389,2025-08-05,28.08,0.93,81.01,0.97,0.419,0.441,0.427,0.43
Chikla,21.54306,79.75389,2025-08-06,27.89,1.02,81.5,0.79,0.394,0.429,0.409,0.412
Chikla,21.54306,79.75389,2025-08-07,27.56,1.3,81.17,1.99,0.402,0.416,0.397,0.401
Chikla,21.54306,79.75389,2025-08-08,26.25,1.21,87.58,14.55,0.392,0.4,0.388,0.391
Chikla,21.54306,79.75389,2025-08-09,25.95,1.11,84.1,2.22,0.399,0.394,0.379,0.383
Chikla,21.54306,79.75389,2025-08-10,26.77,1.32,83.71,0.32,0.379,0.384,0.372,0.375
Chikla,21.54306,79.75389,2025-08-11,26.06,1.71,92.21,1.85,0.364,0.369,0.365,0.366
Chikla,21.54306,79.75389,2025-08-12,26.5,2.05,89.81,1.89,0.422,0.365,0.356,0.362
Chikla,21.54306,79.75389,2025-08-13,26.44,1.71,92.23,21.7,0.499,0.461,0.354,0.387
Chikla,21.54306,79.75389,2025-08-14,26.87,1.42,86.35,8.03,0.487,0.485,0.362,0.397
Chikla,21.54306,79.75389,2025-08-15,26.96,1.26,86.6,5.61,0.498,0.494,0.377,0.41
Chikla,21.54306,79.75389,2025-08-16,26.92,2.16,88.82,25.34,0.503,0.504,0.389,0.421
Chikla,21.54306,79.75389,2025-08-17,27.16,2.4,88.42,2.97,0.485,0.49,0.395,0.421
Chikla,21.54306,79.75389,2025-08-18,26.73,1.75,88.67,29.62,0.481,0.479,0.398,0.421
Chikla,21.54306,79.75389,2025-08-19,27.1,1.22,87.59,30.75,0.5,0.5,0.404,0.431
Chikla,21.54306,79.75389,2025-08-20,25.8,2.59,92.89,17.99,0.503,0.509,0.423,0.447
Chikla,21.54306,79.75389,2025-08-21,25.95,2.85,89.99,7.21,0.498,0.504,0.437,0.455
Chikla,21.54306,79.75389,2025-08-22,26.16,3.25,90.06,15.65,0.502,0.504,0.448,0.464
Chikla,21.54306,79.75389,2025-08-23,25.74,3.85,90.16,7.7,0.505,0.505,0.453,0.467
Chikla,21.54306,79.75389,2025-08-24,25.32,4.31,90.17,3.65,0.501,0.504,0.462,0.473
Chikla,21.54306,79.75389,2025-08-25,25.89,3.01,87.91,0.36,0.494,0.501,0.467,0.476
Chikla,21.54306,79.75389,2025-08-26,26.5,1.4,86.67,16.31,0.488,0.493,0.468,0.475
Chikla,21.54306,79.75389,2025-08-27,27.22,1.14,86.25,13.54,0.502,0.502,0.472,0.48
Chikla,21.54306,79.75389,2025-08-28,27.7,0.68,83.88,21.57,0.498,0.505,0.481,0.487
Chikla,21.54306,79.75389,2025-08-29,26.81,1.57,87.6,4.45,0.49,0.504,0.498,0.499
Chikla,21.54306,79.75389,2025-08-30,26.84,1.38,88.38,2.73,0.469,0.489,0.498,0.494
Chikla,21.54306,79.75389,2025-08-31,26.56,2.2,91.28,6.8,0.48,0.489,0.497,0.494
Chikla,21.54306,79.75389,2025-09-01,26.4,1.89,89.36,14.75,0.502,0.512,0.506,0.507
Chikla,21.54306,79.75389,2025-09-02,26.56,1.09,86.58,10.38,0.503,0.504,0.515,0.512
Chikla,21.54306,79.75389,2025-09-03,26.46,0.82,85.8,25.74,0.508,0.507,0.516,0.514
Chikla,21.54306,79.75389,2025-09-04,25.85,2.18,91.45,3.63,0.493,0.493,0.514,0.508
Chikla,21.54306,79.75389,2025-09-05,25.65,2.6,89.52,0.64,0.477,0.491,0.511,0.504
Chikla,21.54306,79.75389,2025-09-06,25.71,1.71,90.3,0.3,0.465,0.476,0.504,0.496
Chikla,21.54306,79.75389,2025-09-07,25.74,1.23,90.06,2.61,0.44,0.465,0.496,0.485
Chikla,21.54306,79.75389,2025-09-08,26.76,1.12,87.23,3.19,0.406,0.452,0.487,0.474
Chikla,21.54306,79.75389,2025-09-09,26.7,1.3,88.35,10.84,0.404,0.434,0.479,0.464
Chikla,21.54306,79.75389,2025-09-10,27.03,1.6,88.38,7.87,0.396,0.415,0.471,0.454
Chikla,21.54306,79.75389,2025-09-11,26.36,2.17,89.47,13.18,0.414,0.412,0.464,0.449
Chikla,21.54306,79.75389,2025-09-12,26.35,1.51,90.0,19.36,0.42,0.406,0.457,0.444
Chikla,21.54306,79.75389,2025-09-13,27.07,1.49,86.97,1.12,0.442,0.404,0.451,0.441
Chikla,21.54306,79.75389,2025-09-14,26.73,1.26,89.94,5.87,0.442,0.39,0.446,0.434
Chikla,21.54306,79.75389,2025-09-15,26.09,1.53,93.4,9.99,0.472,0.396,0.44,0.433
Chikla,21.54306,79.75389,2025-09-16,25.97,1.17,88.62,16.81,0.474,0.415,0.436,0.434
Chikla,21.54306,79.75389,2025-09-17,26.41,1.13,88.11,7.32,0.456,0.408,0.432,0.429
Chikla,21.54306,79.75389,2025-09-18,26.67,1.06,87.38,7.23,0.453,0.41,0.425,0.423
Chikla,21.54306,79.75389,2025-09-19,26.89,1.14,88.53,1.22,0.391,0.401,0.419,0.413
Chikla,21.54306,79.75389,2025-09-20,26.73,0.92,88.71,2.8,0.366,0.382,0.415,0.405
Chikla,21.54306,79.75389,2025-09-21,27.29,1.51,84.84,1.16,0.367,0.371,0.408,0.397
Chikla,21.54306,79.75389,2025-09-22,27.27,1.47,82.81,2.97,0.337,0.357,0.402,0.388
Chikla,21.54306,79.75389,2025-09-23,26.49,1.68,83.34,0.08,0.321,0.351,0.395,0.381
Chikla,21.54306,79.75389,2025-09-24,26.08,2.19,88.05,11.65,0.312,0.346,0.392,0.377
Chikla,21.54306,79.75389,2025-09-25,25.01,2.14,93.02,18.16,0.42,0.349,0.391,0.384
Chikla,21.54306,79.75389,2025-09-26,26.78,2.25,89.62,4.63,0.417,0.359,0.385,0.382
Chikla,21.54306,79.75389,2025-09-27,26.03,2.38,92.33,26.93,0.469,0.398,0.381,0.391
Chikla,21.54306,79.75389,2025-09-28,25.92,2.46,89.73,4.66,0.481,0.453,0.379,0.402
Chikla,21.54306,79.75389,2025-09-29,25.99,1.45,89.19,2.5,0.456,0.448,0.379,0.399
Chikla,21.54306,79.75389,2025-09-30,26.32,0.93,86.55,10.3,0.425,0.435,0.377,0.392
Chikla,21.54306,79.75389,2025-10-01,26.42,1.49,88.63,1.14,0.448,0.424,0.373,0.389
Chikla,21.54306,79.75389,2025-10-02,25.92,1.83,89.84,1.48,0.445,0.423,0.37,0.386
Chikla,21.54306,79.75389,2025-10-03,25.83,2.2,89.69,3.3,0.423,0.412,0.369,0.382
Chikla,21.54306,79.75389,2025-10-04,25.97,1.69,89.63,1.63,0.451,0.41,0.368,0.383
Chikla,21.54306,79.75389,2025-10-05,25.4,1.16,90.49,12.93,0.453,0.399,0.364,0.377
Chikla,21.54306,79.75389,2025-10-06,25.1,1.37,87.72,14.16,0.492,0.467,0.362,0.393
Chikla,21.54306,79.75389,2025-10-07,25.52,1.2,85.5,2.94,0.464,0.468,0.362,0.392
Chikla,21.54306,79.75389,2025-10-08,25.62,1.15,82.55,5.42,0.425,0.454,0.36,0.384
Chikla,21.54306,79.75389,2025-10-09,24.18,2.11,85.43,3.25,0.379,0.436,0.357,0.375
Chikla,21.54306,79.75389,2025-10-10,23.17,1.98,88.95,11.91,0.366,0.418,0.356,0.37
Chikla,21.54306,79.75389,2025-10-11,23.49,2.06,89.53,6.38,0.357,0.409,0.354,0.366
Chikla,21.54306,79.75389,2025-10-12,23.82,1.43,87.24,0.0,0.335,0.396,0.354,0.361
Chikla,21.54306,79.75389,2025-10-13,23.96,1.23,85.28,0.0,0.321,0.384,0.353,0.357
Chikla,21.54306,79.75389,2025-10-14,23.75,1.57,87.01,0.0,0.311,0.373,0.352,0.353
Chikla,21.54306,79.75389,2025-10-15,23.89,1.64,86.06,0.08,0.295,0.355,0.35,0.347
Chikla,21.54306,79.75389,2025-10-16,24.12,1.24,82.88,1.33,0.281,0.343,0.348,0.342
Chikla,21.54306,79.75389,2025-10-17,23.86,1.1,84.59,0.1,0.278,0.331,0.345,0.338
Chikla,21.54306,79.75389,2025-10-18,23.19,1.17,83.22,0.0,0.287,0.321,0.345,0.336
Chikla,21.54306,79.75389,2025-10-19,22.18,1.48,83.55,0.0,0.285,0.32,0.344,0.335
Chikla,21.54306,79.75389,2025-10-20,22.9,1.65,86.02,0.03,0.288,0.319,0.343,0.334
Chikla,21.54306,79.75389,2025-10-21,24.24,2.02,88.71,0.01,0.299,0.311,0.342,0.332
Chikla,21.54306,79.75389,2025-10-22,24.17,1.96,86.97,0.0,0.286,0.306,0.341,0.33
Chikla,21.54306,79.75389,2025-10-23,23.59,1.67,86.3,0.0,0.272,0.302,0.34,0.327
Chikla,21.54306,79.75389,2025-10-24,23.89,1.63,86.4,0.06,0.268,0.3,0.338,0.325
Chikla,21.54306,79.75389,2025-10-25,23.14,1.62,88.33,8.16,0.322,0.298,0.338,0.329
Chikla,21.54306,79.75389,2025-10-26,23.09,1.74,91.56,13.41,0.43,0.3,0.336,0.335
Chikla,21.54306,79.75389,2025-10-27,24.57,2.18,87.52,0.11,0.42,0.307,0.335,0.335
Chikla,21.54306,79.75389,2025-10-28,24.68,3.18,87.59,0.05,0.385,0.309,0.335,0.333
Chikla,21.54306,79.75389,2025-10-29,25.3,3.96,88.29,4.18,0.373,0.311,0.335,0.332
Chikla,21.54306,79.75389,2025-10-30,24.79,2.95,93.58,7.83,0.459,0.345,0.33,0.342
Chikla,21.54306,79.75389,2025-10-31,25.47,2.01,89.96,4.88,0.462,0.39,0.328,0.35
Chikla,21.54306,79.75389,2025-11-01,25.66,0.86,86.39,0.33,0.445,0.395,0.327,0.349
Chikla,21.54306,79.75389,2025-11-02,25.42,0.96,87.18,3.07,0.425,0.392,0.325,0.346
Chikla,21.54306,79.75389,2025-11-03,24.79,0.99,84.3,0.32,0.414,0.39,0.326,0.345
Chikla,21.54306,79.75389,2025-11-04,24.19,0.88,78.83,0.0,0.396,0.384,0.324,0.342
Chikla,21.54306,79.75389,2025-11-05,23.4,1.25,81.97,0.0,0.382,0.378,0.323,0.339
Chikla,21.54306,79.75389,2025-11-06,21.74,1.82,77.74,0.0,0.363,0.371,0.32,0.334
Chikla,21.54306,79.75389,2025-11-07,19.81,1.43,67.96,0.0,0.349,0.366,0.322,0.333
Chikla,21.54306,79.75389,2025-11-08,18.62,1.25,72.08,0.0,0.332,0.36,0.322,0.331
Chikla,21.54306,79.75389,2025-11-09,16.76,1.49,72.42,0.0,0.317,0.353,0.318,0.326
Chikla,21.54306,79.75389,2025-11-10,17.46,0.95,63.84,0.0,0.302,0.344,0.31,0.317
Chikla,21.54306,79.75389,2025-11-11,17.7,1.16,64.83,0.0,0.296,0.34,0.305,0.312
Chikla,21.54306,79.75389,2025-11-12,17.48,1.32,67.14,0.0,0.29,0.334,0.299,0.306
Chikla,21.54306,79.75389,2025-11-13,16.73,1.57,69.46,0.0,0.291,0.334,0.303,0.309
Chikla,21.54306,79.75389,2025-11-14,16.56,1.49,71.5,0.0,0.291,0.334,0.307,0.312
Chikla,21.54306,79.75389,2025-11-15,16.96,1.4,73.52,0.0,0.29,0.333,0.307,0.311
Chikla,21.54306,79.75389,2025-11-16,16.07,1.48,71.54,0.67,0.292,0.334,0.312,0.315
Chikla,21.54306,79.75389,2025-11-17,15.25,1.59,75.53,0.0,0.288,0.332,0.313,0.315
Chikla,21.54306,79.75389,2025-11-18,15.2,1.37,77.47,0.67,0.277,0.325,0.309,0.31
Chikla,21.54306,79.75389,2025-11-19,16.05,1.29,77.31,0.0,0.273,0.321,0.307,0.307
Chikla,21.54306,79.75389,2025-11-20,16.85,1.36,79.2,0.0,0.272,0.319,0.305,0.306
Chikla,21.54306,79.75389,2025-11-21,18.61,0.86,75.63,0.0,0.277,0.321,0.308,0.308
Chikla,21.54306,79.75389,2025-11-22,19.6,0.69,70.11,0.0,0.28,0.321,0.31,0.31
Chikla,21.54306,79.75389,2025-11-23,19.27,1.02,74.65,0.0,0.293,0.328,0.314,0.316
Chikla,21.54306,79.75389,2025-11-24,19.19,1.64,82.32,0.0,0.298,0.331,0.319,0.32
Chikla,21.54306,79.75389,2025-11-25,19.41,1.21,79.51,0.0,0.303,0.336,0.323,0.324
Chikla,21.54306,79.75389,2025-11-26,18.93,1.42,80.76,0.08,0.31,0.34,0.329,0.33
Chikla,21.54306,79.75389,2025-11-27,18.61,1.68,79.08,0.0,0.311,0.341,0.332,0.333
Chikla,21.54306,79.75389,2025-11-28,16.19,1.61,75.35,0.0,0.306,0.341,0.334,0.334
Chikla,21.54306,79.75389,2025-11-29,16.94,1.36,72.17,0.0,0.301,0.339,0.335,0.333
Chikla,21.54306,79.75389,2025-11-30,17.16,1.55,73.73,0.0,0.3,0.338,0.335,0.333
Chikla,21.54306,79.75389,2025-12-01,18.1,1.45,75.93,0.0,0.305,0.339,0.335,0.334
Chikla,21.54306,79.75389,2025-12-02,18.02,1.4,77.64,0.0,0.313,0.34,0.336,0.335
Chikla,21.54306,79.75389,2025-12-03,17.66,1.55,74.92,0.0,0.315,0.339,0.338,0.336
Chikla,21.54306,79.75389,2025-12-04,17.32,1.7,73.17,0.0,0.309,0.334,0.337,0.334
Chikla,21.54306,79.75389,2025-12-05,16.67,1.85,69.08,0.0,0.302,0.33,0.335,0.332
Chikla,21.54306,79.75389,2025-12-06,15.97,1.61,62.0,0.0,0.288,0.323,0.333,0.328
Chikla,21.54306,79.75389,2025-12-07,15.78,1.37,64.5,0.0,0.283,0.322,0.333,0.327
Chikla,21.54306,79.75389,2025-12-08,16.92,1.74,60.43,0.0,0.274,0.319,0.332,0.325
Chikla,21.54306,79.75389,2025-12-09,16.74,2.12,60.22,0.0,0.268,0.316,0.331,0.324
Chikla,21.54306,79.75389,2025-12-10,16.61,1.72,54.09,0.0,0.263,0.314,0.331,0.323
Chikla,21.54306,79.75389,2025-12-11,17.14,1.27,52.76,0.0,0.259,0.313,0.331,0.322
Chikla,21.54306,79.75389,2025-12-12,17.13,1.24,58.75,0.0,0.255,0.309,0.33,0.32
Chikla,21.54306,79.75389,2025-12-13,16.79,1.43,65.1,0.0,0.252,0.307,0.33,0.319
Chikla,21.54306,79.75389,2025-12-14,16.37,1.28,66.97,0.0,0.25,0.305,0.329,0.319
Chikla,21.54306,79.75389,2025-12-15,16.51,1.15,67.2,0.0,0.248,0.304,0.329,0.318
Chikla,21.54306,79.75389,2025-12-16,17.1,1.26,64.1,0.0,0.247,0.302,0.329,0.317
Chikla,21.54306,79.75389,2025-12-17,16.58,1.62,63.11,0.0,0.245,0.301,0.328,0.317
Chikla,21.54306,79.75389,2025-12-18,15.99,1.95,62.9,0.0,0.244,0.3,0.328,0.316
Chikla,21.54306,79.75389,2025-12-19,15.12,2.17,67.8,0.0,0.236,0.298,0.327,0.315
Chikla,21.54306,79.75389,2025-12-20,15.3,1.59,64.42,0.0,0.243,0.297,0.327,0.315
Chikla,21.54306,79.75389,2025-12-21,15.78,1.32,64.6,0.0,0.243,0.296,0.327,0.315
Chikla,21.54306,79.75389,2025-12-22,16.49,1.41,65.92,0.0,0.243,0.295,0.327,0.314
Chikla,21.54306,79.75389,2025-12-23,16.73,1.68,65.62,0.0,0.242,0.294,0.326,0.313
Chikla,21.54306,79.75389,2025-12-24,17.21,1.59,64.3,0.0,0.242,0.293,0.326,0.313
Chikla,21.54306,79.75389,2025-12-25,17.07,1.14,64.29,0.0,0.242,0.292,0.325,0.313
Chikla,21.54306,79.75389,2025-12-26,16.12,1.4,63.95,0.0,0.242,0.291,0.324,0.312
Chikla,21.54306,79.75389,2025-12-27,15.47,1.42,60.76,0.0,0.242,0.291,0.325,0.312
Chikla,21.54306,79.75389,2025-12-28,15.54,1.47,56.85,0.0,0.242,0.29,0.324,0.311
Chikla,21.54306,79.75389,2025-12-29,16.1,1.27,55.32,0.0,0.242,0.289,0.324,0.311
Chikla,21.54306,79.75389,2025-12-30,17.39,0.93,50.89,0.0,0.241,0.289,0.323,0.31
Chikla,21.54306,79.75389,2025-12-31,17.95,1.17,50.81,0.0,0.242,0.288,0.323,0.31
Dongri Buzurg,21.54861,79.68278,2025-01-01,17.14,2.41,52.59,0.0,0.358,0.319,0.323,0.325
Dongri Buzurg,21.54861,79.68278,2025-01-02,17.01,2.47,47.27,0.0,0.348,0.321,0.318,0.321
Dongri Buzurg,21.54861,79.68278,2025-01-03,17.73,2.28,47.96,0.0,0.333,0.315,0.316,0.317
Dongri Buzurg,21.54861,79.68278,2025-01-04,17.84,2.09,53.16,0.0,0.315,0.31,0.314,0.313
Dongri Buzurg,21.54861,79.68278,2025-01-05,18.47,1.49,49.6,0.0,0.302,0.298,0.306,0.304
Dongri Buzurg,21.54861,79.68278,2025-01-06,19.01,1.23,53.9,0.0,0.299,0.297,0.296,0.296
Dongri Buzurg,21.54861,79.68278,2025-01-07,17.71,2.46,55.27,0.0,0.299,0.307,0.288,0.293
Dongri Buzurg,21.54861,79.68278,2025-01-08,15.35,1.76,51.18,0.0,0.291,0.31,0.273,0.282
Dongri Buzurg,21.54861,79.68278,2025-01-09,16.49,1.63,45.39,0.0,0.283,0.299,0.27,0.277
Dongri Buzurg,21.54861,79.68278,2025-01-10,16.95,1.65,47.97,0.0,0.288,0.301,0.27,0.278
Dongri Buzurg,21.54861,79.68278,2025-01-11,18.32,1.72,56.24,0.0,0.291,0.306,0.271,0.279
Dongri Buzurg,21.54861,79.68278,2025-01-12,19.47,1.69,66.3,0.12,0.303,0.317,0.271,0.283
Dongri Buzurg,21.54861,79.68278,2025-01-13,19.57,1.7,69.04,0.06,0.311,0.331,0.271,0.287
Dongri Buzurg,21.54861,79.68278,2025-01-14,19.01,1.25,59.07,0.0,0.324,0.348,0.272,0.291
Dongri Buzurg,21.54861,79.68278,2025-01-15,19.49,1.67,59.92,0.0,0.324,0.35,0.273,0.293
Dongri Buzurg,21.54861,79.68278,2025-01-16,19.9,1.34,60.84,0.0,0.324,0.358,0.273,0.294
Dongri Buzurg,21.54861,79.68278,2025-01-17,20.36,2.33,60.01,0.0,0.315,0.357,0.274,0.294
Dongri Buzurg,21.54861,79.68278,2025-01-18,19.51,1.87,60.71,0.0,0.311,0.362,0.274,0.295
Dongri Buzurg,21.54861,79.68278,2025-01-19,19.75,1.81,49.12,0.0,0.302,0.355,0.275,0.294
Dongri Buzurg,21.54861,79.68278,2025-01-20,19.92,2.12,47.74,0.0,0.284,0.338,0.275,0.289
Dongri Buzurg,21.54861,79.68278,2025-01-21,21.84,1.2,48.96,0.0,0.273,0.333,0.276,0.287
Dongri Buzurg,21.54861,79.68278,2025-01-22,22.02,1.3,42.41,0.0,0.271,0.33,0.276,0.287
Dongri Buzurg,21.54861,79.68278,2025-01-23,21.71,1.55,45.58,0.0,0.266,0.326,0.277,0.286
Dongri Buzurg,21.54861,79.68278,2025-01-24,22.33,1.73,50.15,0.0,0.262,0.324,0.277,0.286
Dongri Buzurg,21.54861,79.68278,2025-01-25,21.95,1.86,53.05,0.0,0.258,0.321,0.277,0.285
